,Thai_res_id,ID,Name,Category
270,4accd335f964a520a8c920e3,4d8665e3509137044349ab5b,Köfte Piyaz,Kofte Place
271,4accd335f964a520a8c920e3,4bfaf805d0382d7f520ac90a,China Delight,Chinese Restaurant
272,4accd335f964a520a8c920e3,4b8ebb36f964a520ac3333e3,Jenny's Food Market,Restaurant
273,4accd335f964a520a8c920e3,4d3780a19784a09387e0d7e8,La Isla Cuchifritos,Latin American Restaurant
274,4accd335f964a520a8c920e3,56f71ba6498e64a80c978742,Nieves tia Mimi,Ice Cream Shop
275,4accd335f964a520a8c920e3,4b5415ecf964a520d3b127e3,Ricos Tacos,Mexican Restaurant
276,4accd335f964a520a8c920e3,5d51c1639ce0d00008045cd4,Yafa,Café
277,4accd335f964a520a8c920e3,4d0d39c0257d6dcbc1ec9a67,Xin Fa Bakery Inc.,Bakery
278,4accd335f964a520a8c920e3,4bc10f18b492d13a6c79a560,International Restaurant,Latin American Restaurant
279,4accd335f964a520a8c920e3,51cf6e94498e37ef15c40d43,Castillo Restaurant,Latin American Restaurant
280,4accd335f964a520a8c920e3,4ba7c919f964a52026b339e3,Orchidea,American Restaurant
281,4accd335f964a520a8c920e3,4ca7cf4414c337048999cd3b,Luigi's Pizza,Pizza Place
282,4accd335f964a520a8c920e3,4aeb3f58f964a5201ac021e3,D&D Coffee Shop,Diner
283,4accd335f964a520a8c920e3,5b5e5f400d2be7002c53870d,L’Wren,Cocktail Bar
284,4accd335f964a520a8c920e3,5dc72748391f9900073b56cb,Paris Baguette,Bakery
285,4accd335f964a520a8c920e3,5d58197c173de40008b34d02,Tiger Sugar,Bubble Tea Shop
286,4accd335f964a520a8c920e3,4b6c63e0f964a5201f362ce3,Lucky Eight 同樂小炒皇,Chinese Restaurant
287,4accd335f964a520a8c920e3,4ad24975f964a520b4e020e3,La Gran Via Bakery,Bakery
288,4accd335f964a520a8c920e3,4d783c6a930ef04dac0fb44f,Restaurant On 58st Inc. (勝記小館),Chinese Restaurant
289,4accd335f964a520a8c920e3,5689d93b498e85bff0d85df0,Pollo Campero,Fried Chicken Joint
290,4accd335f964a520a8c920e3,4f08523fe4b0cc066c0fcf13,Sunset Park Recreation Center,Recreation Center
291,4accd335f964a520a8c920e3,5095a98ae4b0038a605e6f45,Cafe Lore,Italian Restaurant
292,4accd335f964a520a8c920e3,3fd66200f964a52072f11ee3,Sunset Deli,Deli / Bodega
293,4accd335f964a520a8c920e3,4c04292739d476b0dc1e31a7,Ten Ren's Tea Time 天仁,Tea Room
294,4accd335f964a520a8c920e3,575dafc9498e39b27222d879,J-Petal Japanese Crepe & Thai Ice Cream,Creperie
295,593b1eabfc9e940adf8a5da1,49c4489df964a520b9561fe3,Sycamore Flower Shop + Bar,Bar
296,593b1eabfc9e940adf8a5da1,4b86f610f964a52057a831e3,The Castello Plan,Wine Bar
297,593b1eabfc9e940adf8a5da1,44db29bef964a52092361fe3,The Farm on Adderley,New American Restaurant
298,593b1eabfc9e940adf8a5da1,54222a1e498e7b4fa0e3fe00,Element Beauty Lounge,Nail Salon
299,593b1eabfc9e940adf8a5da1,49ee54faf964a5204d681fe3,Mimi's Hummus,Middle Eastern Restaurant
300,593b1eabfc9e940adf8a5da1,51940c20498eeaa617325bdb,Bar Chord,Bar
301,593b1eabfc9e940adf8a5da1,5b09fdca5f68b9002c34d8a8,Andrew’s Luncheonette by Hard Times Sundaes,Burger Joint
302,593b1eabfc9e940adf8a5da1,52b90597498ed57b85609429,Lea,Italian Restaurant
303,593b1eabfc9e940adf8a5da1,4beffc1dc8d920a186489430,Cortelyou Greenmarket,Farmers Market
304,593b1eabfc9e940adf8a5da1,4c90d5352626a1cd31e32c6b,Qathra,Coffee Shop
305,593b1eabfc9e940adf8a5da1,5776df0e498e65da24a03358,Taqueria Maria & Ricardo,Taco Place
306,593b1eabfc9e940adf8a5da1,4ba2ddbff964a520251f38e3,Sacred Vibes Apothecary,Cosmetics Shop
307,593b1eabfc9e940adf8a5da1,4b6f38bdf964a52020e52ce3,Kings County Wines,Wine Shop
308,593b1eabfc9e940adf8a5da1,4aa2d9f1f964a520534220e3,Cafe Tibet,Tibetan Restaurant
309,593b1eabfc9e940adf8a5da1,4ad123f7f964a52003dd20e3,Cinco de Mayo,Mexican Restaurant
310,593b1eabfc9e940adf8a5da1,57b3b186498ef68837df6be3,Mexico Diner,Mexican Restaurant
311,593b1eabfc9e940adf8a5da1,4b1726aef964a52011c323e3,Flatbush Food Coop,Health Food Store
312,593b1eabfc9e940adf8a5da1,4a2b36f6f964a520b9961fe3,773 Lounge,Bar
313,593b1eabfc9e940adf8a5da1,4a6872a2f964a52070ca1fe3,Natural Frontier Market,Health Food Store
314,593b1eabfc9e940adf8a5da1,4afa2432f964a520081722e3,Purple Yam,Filipino Restaurant
315,593b1eabfc9e940adf8a5da1,4ccc11e772106dcb66ba9899,Cafe Madeline,Coffee Shop
316,593b1eabfc9e940adf8a5da1,4cc1ce0442d1b60c964e0c13,Catskill Bagels,Bagel Shop
317,593b1eabfc9e940adf8a5da1,4a997860f964a5207a2e20e3,George's Restaurant,Diner
318,593b1eabfc9e940adf8a5da1,4c6ffb79d274b60c371ad80d,Ideal Food Basket,Supermarket
319,593b1eabfc9e940adf8a5da1,55b52fdb498ecb1afb077f17,Werkstatt,Austrian Restaurant
320,593b1eabfc9e940adf8a5da1,50ad421cf2e712cf71b83746,Brooklyn ARTery,Gift Shop
321,593b1eabfc9e940adf8a5da1,4db0f4371e729fcc56497f20,Mashallah,Indian Restaurant
322,593b1eabfc9e940adf8a5da1,4f8f4e41e4b0ffc464c863be,Morocho Peruvian Fusion,Food Truck
323,593b1eabfc9e940adf8a5da1,4c8afaad6418a143a961e5ce,Ox Tavern,Gastropub
324,593b1eabfc9e940adf8a5da1,4b5b3c86f964a52046ed28e3,San Remo Pizzeria,Pizza Place
325,593b1eabfc9e940adf8a5da1,4b9a7fe7f964a5201cbb35e3,Third Root Community Health Center,Yoga Studio
326,593b1eabfc9e940adf8a5da1,51b507fe498e0fed6d9d67e2,Milk & Honey,Café
327,593b1eabfc9e940adf8a5da1,5b591073c5b11c002ce6065f,Pasture Burgers,Burger Joint
328,593b1eabfc9e940adf8a5da1,4b54bf68f964a52043ca27e3,Connecticut Muffin,Coffee Shop
329,593b1eabfc9e940adf8a5da1,58d0181ed32b44482b00972e,Der Pioneer,Bakery
330,593b1eabfc9e940adf8a5da1,573d0dec498ea3536ec446bf,Manchego,Tapas Restaurant
331,593b1eabfc9e940adf8a5da1,4b96d119f964a52088e634e3,Late Night Superior Deli,Deli / Bodega
332,593b1eabfc9e940adf8a5da1,5bbf7c31418686002c49a6a1,Thai Farm Kitchen,Thai Restaurant
333,593b1eabfc9e940adf8a5da1,56382f1ecd104d694dfa7f44,Hinterlands Bar,Dive Bar
334,593b1eabfc9e940adf8a5da1,5074523d45b0e4539638b474,Wheated,Pizza Place
335,593b1eabfc9e940adf8a5da1,5172b2d4498e646485496d05,Coffee Mob,Coffee Shop
336,593b1eabfc9e940adf8a5da1,4bb6b8702ea19521f32eac2f,Gyro King,Mediterranean Restaurant
337,593b1eabfc9e940adf8a5da1,4b5111c2f964a520b44027e3,Los Mariachis,Mexican Restaurant
338,593b1eabfc9e940adf8a5da1,4c0a812eed259521f6251356,Urban Martial Arts,Martial Arts School
339,593b1eabfc9e940adf8a5da1,4b9543f7f964a520e99834e3,LoDuca Pizza,Pizza Place
340,593b1eabfc9e940adf8a5da1,59b5d8d5898bdc4e5f9b73a8,Ayurvedic Plate,Café
341,593b1eabfc9e940adf8a5da1,565bbcb238fa04c1686c9ae8,La Loba Cantina,Mexican Restaurant
342,593b1eabfc9e940adf8a5da1,55500209498e6a6680e2b147,Carnival Fresh Market,Grocery Store
343,593b1eabfc9e940adf8a5da1,52b1cc13498e28159d0fadb8,El Paso Mexican Grill,Mexican Restaurant
344,596ffbcadee77066f36be772,57523f41cd10585cbbdb0f87,Super Power,Tiki Bar
345,596ffbcadee77066f36be772,55153fea498e208a93698c71,Colina Cuervo,Café
346,596ffbcadee77066f36be772,4b8c8b23f964a520e2d532e3,Trinidad Golden Palace Restaurant,Bakery
347,596ffbcadee77066f36be772,50e354a8e4b0869e71bdedce,Urban Asanas,Yoga Studio
348,596ffbcadee77066f36be772,5a63c8bb64c8e1020c269ba0,Cafe Con Libros,Coffee Shop
349,596ffbcadee77066f36be772,5a711d21ea1e44316fe3cb82,Lula Bird,Southern / Soul Food Restaurant
350,596ffbcadee77066f36be772,583eed929526bc3d3e491401,Café Cotton Bean,Coffee Shop
351,596ffbcadee77066f36be772,582f58752c55ec662dca3af3,Brooklyn Pizza Crew,Pizza Place
352,596ffbcadee77066f36be772,57d4b6a1498e4e908dc3d142,Peppa's Jerk Chicken,Caribbean Restaurant
353,596ffbcadee77066f36be772,54b54dc8498e3255b659cfca,King Tai,Cocktail Bar
354,596ffbcadee77066f36be772,54cbd742498ed407cd1677fa,Taqueria Milear,Mexican Restaurant
355,596ffbcadee77066f36be772,566ce47838fa37fd492259a8,Simple Syrup,Wine Shop
356,596ffbcadee77066f36be772,51d4d2cc454a777ed5a76c57,Cafe Rue Dix,African Restaurant
357,596ffbcadee77066f36be772,5ac45295947c0516bc911fc6,Uotora,Sushi Restaurant
358,596ffbcadee77066f36be772,5cfad117f1fdaf002c2c5802,The Ryerson,Southern / Soul Food Restaurant
359,596ffbcadee77066f36be772,5b4a93fe8fb09e002d28b532,Island Pops,Ice Cream Shop
360,596ffbcadee77066f36be772,5bb6ed986336be002cd669cf,La Napa,Tapas Restaurant
361,596ffbcadee77066f36be772,51c0caf9498e93c157d114aa,Lula Bagel,Bagel Shop
362,596ffbcadee77066f36be772,5489d032498e4021ca282f38,Marché Rue Dix,Thrift / Vintage Store
363,596ffbcadee77066f36be772,5f74813dfb27c366521b5793,Ursula,Café
364,596ffbcadee77066f36be772,528e7b2411d2604c49c33eb6,Brooklyn Born Mini Market,Grocery Store
365,596ffbcadee77066f36be772,4a81bb51f964a52067f71fe3,Eastern Parkway Malls,Other Great Outdoors
366,596ffbcadee77066f36be772,586892266f20d12f27a34728,Anyone Comics,Comic Shop
367,596ffbcadee77066f36be772,5b89d9fdbe707800398d4f8d,St Ends,Cocktail Bar
368,596ffbcadee77066f36be772,54c8f658498e51c7737931a2,Manhattanville Coffee,Coffee Shop
369,596ffbcadee77066f36be772,5c2bc142b9b37b002cb2f9ee,Hunky Dory,Bistro
370,596ffbcadee77066f36be772,532f5fd3498e2f7f41aab662,Silver Rice,Sushi Restaurant
371,596ffbcadee77066f36be772,4d8fb0e1b46488bf0e3adda2,Chavela's,Mexican Restaurant
372,596ffbcadee77066f36be772,589248e2fc73d40beda9e917,Jewel City Yoga,Yoga Studio
373,596ffbcadee77066f36be772,5089e16ee4b0b2a614e71055,Mayfield,American Restaurant
374,596ffbcadee77066f36be772,4ebca79ce300ba1043ce6d8a,The Crown Inn,Bar
375,596ffbcadee77066f36be772,592e1dae345cbe0fc77cf6c9,Diwan Grill,Indian Restaurant
376,596ffbcadee77066f36be772,4e14d383d4c0e3d78b279017,Barboncino,Pizza Place
377,596ffbcadee77066f36be772,4f5bd8e9e4b053fd681bf717,Little Zelda,Coffee Shop
378,596ffbcadee77066f36be772,4c71917d9e706dcb9fa64862,Brower Park,Playground
379,596ffbcadee77066f36be772,5667030a498ef28ad12dc4c5,Bagel Pub,Bagel Shop
380,596ffbcadee77066f36be772,49cfbb2df964a520c05a1fe3,Brooklyn Children's Museum,Museum
381,596ffbcadee77066f36be772,5485a528498ecdf0dbb29790,Branch Ofc.,Cocktail Bar
382,596ffbcadee77066f36be772,51c245a7498e9ab6be17b2aa,Cent'Anni,Italian Restaurant
383,596ffbcadee77066f36be772,4e652d07d164ddd5e6ef418f,Güeros,Taco Place
384,596ffbcadee77066f36be772,5dbdec54372406000874cd75,Bien Cuit,Bakery
385,596ffbcadee77066f36be772,4b38f379f964a520ea5225e3,Royal Bakery & Roti,Bakery
386,596ffbcadee77066f36be772,4c324d203896e21e7c50e890,Veggies Natural Juice Bar,Juice Bar
387,596ffbcadee77066f36be772,5564964f498efbaa694c89d0,Eleven Thirty Six,Café
388,596ffbcadee77066f36be772,56ce6262cd10e452069bc1dd,Bottoms Up,Wine Shop
389,596ffbcadee77066f36be772,45addeb3f964a52075411fe3,David's Brisket House,Sandwich Place
390,596ffbcadee77066f36be772,51f70290498e7aa5c9f47324,India House,Indian Restaurant
391,596ffbcadee77066f36be772,5928cb3fd0a1495f69cebbf9,LuAnne's Wild Ginger,Asian Restaurant
392,596ffbcadee77066f36be772,53c84158498e298a2438aadf,Crabby Shack,Seafood Restaurant
393,54daa265498e58e310cae373,55500209498e6a6680e2b147,Carnival Fresh Market,Grocery Store
394,54daa265498e58e310cae373,4b609494f964a520a8ee29e3,Brancaccio's,Food & Drink Shop
395,54daa265498e58e310cae373,5bbf7c31418686002c49a6a1,Thai Farm Kitchen,Thai Restaurant
396,54daa265498e58e310cae373,4bdc73ce2a3a0f4797e7b2b6,Sean Casey Animal Rescue,Animal Shelter
397,54daa265498e58e310cae373,548f5320498e0c4239295d00,Batata Pita Bar,Middle Eastern Restaurant
398,54daa265498e58e310cae373,4b757b40f964a520fd0e2ee3,Pet Haven Animal Hospital,Veterinarian
399,54daa265498e58e310cae373,4ba5071af964a5207ed238e3,Shannon Florist,Flower Shop
400,54daa265498e58e310cae373,50774a72e4b0347051bd3282,Hamilton's,American Restaurant
401,54daa265498e58e310cae373,4b36a0f5f964a5207b3925e3,To Be Thai,Thai Restaurant
402,54daa265498e58e310cae373,4e1b155f7d8bb17ec63a95de,Steeplechase Coffee,Café
403,54daa265498e58e310cae373,516443f400cabc88320e4277,Victoria's Secret PINK,Lingerie Store
404,54daa265498e58e310cae373,4aa3f501f964a5208e4420e3,Hot Bagel - Church Ave,Bagel Shop
405,54daa265498e58e310cae373,575f6ae6498ee3f9df462a1c,Parade Café,Café
406,54daa265498e58e310cae373,4c0c4663340720a1e17d8993,El Mirador,Mexican Restaurant
407,54daa265498e58e310cae373,58d0181ed32b44482b00972e,Der Pioneer,Bakery
408,54daa265498e58e310cae373,4a217611f964a520f77c1fe3,Foodtown,Grocery Store
409,54daa265498e58e310cae373,4c7447221b30a093c93fec09,Soho Cafe & Grill,Café
410,54daa265498e58e310cae373,56382f1ecd104d694dfa7f44,Hinterlands Bar,Dive Bar
411,54daa265498e58e310cae373,4ab3fd14f964a5206b6f20e3,Greenwood Playground,Playground
412,54daa265498e58e310cae373,565bbcb238fa04c1686c9ae8,La Loba Cantina,Mexican Restaurant
413,54daa265498e58e310cae373,4d5c12a01e43236a87eb1583,Sake Sushi,Japanese Restaurant
414,54daa265498e58e310cae373,55b52fdb498ecb1afb077f17,Werkstatt,Austrian Restaurant
415,54daa265498e58e310cae373,5074523d45b0e4539638b474,Wheated,Pizza Place
416,54daa265498e58e310cae373,5360661d498e35b5bbb1f62a,The Adirondack,Bar
417,54daa265498e58e310cae373,5726540f498e8433b33284b3,The Gilded Grape,Wine Shop
418,54daa265498e58e310cae373,4e7d174cb6340a4da75a2cca,Le Paddock,French Restaurant
419,54daa265498e58e310cae373,4cbb6442a33bb1f7870a94fd,Jaya Yoga East,Yoga Studio
420,54daa265498e58e310cae373,4bc11ec9461576b0987e7b32,89 Church Liquors,Liquor Store
421,54daa265498e58e310cae373,4a8a0400f964a520a90920e3,Juice Box,Wine Shop
422,54daa265498e58e310cae373,548a445a498e7fcddf21954e,Ice Cream House,Ice Cream Shop
423,54daa265498e58e310cae373,51afdc15498e62681308118d,Beverly Pizzeria & Cafe,Pizza Place
424,54daa265498e58e310cae373,4b884fa7f964a5204eee31e3,John's Deli,Deli / Bodega
425,54daa265498e58e310cae373,4c7707b2f20c199cc5e5b399,Park Circle,Plaza
426,54daa265498e58e310cae373,4aeb4decf964a520b3c021e3,Parkway Pharmacy,Pharmacy
427,54daa265498e58e310cae373,4ca8fc98b0b8236af023b9e6,The Loft Steakhouse,Steakhouse
428,54daa265498e58e310cae373,4e7e754246906788c6b91646,Church and McDonald Aves,Outdoors & Recreation
429,54daa265498e58e310cae373,57e84045498e0ee2333a41d4,Suzy's Roti Parlour,Caribbean Restaurant
430,54daa265498e58e310cae373,50001260e4b09359230a62cf,LARK,Coffee Shop
431,54daa265498e58e310cae373,4f235fb4e4b04f6e681be393,AM Thai Bistro,Thai Restaurant
432,54daa265498e58e310cae373,4ba67213f964a520465339e3,J&L Landscaping,Garden Center
433,54daa265498e58e310cae373,4bb742801344b7133a7f9e04,Albemarle Playground,Playground
434,54daa265498e58e310cae373,4b3f7adcf964a5208fa725e3,Carvel Ice Cream,Ice Cream Shop
435,54daa265498e58e310cae373,56f1ea05cd10dd27cdf70d96,Dunkin',Donut Shop
436,54daa265498e58e310cae373,57c4b6dc498ece54312a9a70,Angelica's Coffee Shop,Coffee Shop
437,54daa265498e58e310cae373,5d2a273bea86060023b60ac8,Cena,Taco Place
438,54daa265498e58e310cae373,4e1b70dd2fb6a7357497796e,Dunkin',Donut Shop
439,54daa265498e58e310cae373,4aec56f4f964a52028c621e3,One Stop Market,Grocery Store
440,54daa265498e58e310cae373,5915b78f5315935b2758c388,Windsor Coffee,Coffee Shop
441,54daa265498e58e310cae373,4be5a1dbd4f7c9b607a82520,Grace CC Nail,Nail Salon
442,5bbf7c31418686002c49a6a1,55500209498e6a6680e2b147,Carnival Fresh Market,Grocery Store
443,5bbf7c31418686002c49a6a1,58d0181ed32b44482b00972e,Der Pioneer,Bakery
444,5bbf7c31418686002c49a6a1,54daa265498e58e310cae373,Sawasde Thai Cooking,Thai Restaurant
445,5bbf7c31418686002c49a6a1,56382f1ecd104d694dfa7f44,Hinterlands Bar,Dive Bar
446,5bbf7c31418686002c49a6a1,4b36a0f5f964a5207b3925e3,To Be Thai,Thai Restaurant
447,5bbf7c31418686002c49a6a1,55b52fdb498ecb1afb077f17,Werkstatt,Austrian Restaurant
448,5bbf7c31418686002c49a6a1,575f6ae6498ee3f9df462a1c,Parade Café,Café
449,5bbf7c31418686002c49a6a1,565bbcb238fa04c1686c9ae8,La Loba Cantina,Mexican Restaurant
450,5bbf7c31418686002c49a6a1,4b609494f964a520a8ee29e3,Brancaccio's,Food & Drink Shop
451,5bbf7c31418686002c49a6a1,4aa3f501f964a5208e4420e3,Hot Bagel - Church Ave,Bagel Shop
452,5bbf7c31418686002c49a6a1,5074523d45b0e4539638b474,Wheated,Pizza Place
453,5bbf7c31418686002c49a6a1,4bdc73ce2a3a0f4797e7b2b6,Sean Casey Animal Rescue,Animal Shelter
454,5bbf7c31418686002c49a6a1,50774a72e4b0347051bd3282,Hamilton's,American Restaurant
455,5bbf7c31418686002c49a6a1,548f5320498e0c4239295d00,Batata Pita Bar,Middle Eastern Restaurant
456,5bbf7c31418686002c49a6a1,4c7447221b30a093c93fec09,Soho Cafe & Grill,Café
457,5bbf7c31418686002c49a6a1,5726540f498e8433b33284b3,The Gilded Grape,Wine Shop
458,5bbf7c31418686002c49a6a1,516443f400cabc88320e4277,Victoria's Secret PINK,Lingerie Store
459,5bbf7c31418686002c49a6a1,4d5c12a01e43236a87eb1583,Sake Sushi,Japanese Restaurant
460,5bbf7c31418686002c49a6a1,4e1b155f7d8bb17ec63a95de,Steeplechase Coffee,Café
461,5bbf7c31418686002c49a6a1,4b757b40f964a520fd0e2ee3,Pet Haven Animal Hospital,Veterinarian
462,5bbf7c31418686002c49a6a1,4c0c4663340720a1e17d8993,El Mirador,Mexican Restaurant
463,5bbf7c31418686002c49a6a1,4aeb4decf964a520b3c021e3,Parkway Pharmacy,Pharmacy
464,5bbf7c31418686002c49a6a1,57e84045498e0ee2333a41d4,Suzy's Roti Parlour,Caribbean Restaurant
465,5bbf7c31418686002c49a6a1,4a217611f964a520f77c1fe3,Foodtown,Grocery Store
466,5bbf7c31418686002c49a6a1,50001260e4b09359230a62cf,LARK,Coffee Shop
467,5bbf7c31418686002c49a6a1,4ab3fd14f964a5206b6f20e3,Greenwood Playground,Playground
468,5bbf7c31418686002c49a6a1,4f235fb4e4b04f6e681be393,AM Thai Bistro,Thai Restaurant
469,5bbf7c31418686002c49a6a1,4ba5071af964a5207ed238e3,Shannon Florist,Flower Shop
470,5bbf7c31418686002c49a6a1,54222a1e498e7b4fa0e3fe00,Element Beauty Lounge,Nail Salon
471,5bbf7c31418686002c49a6a1,51afdc15498e62681308118d,Beverly Pizzeria & Cafe,Pizza Place
472,5bbf7c31418686002c49a6a1,4b86f610f964a52057a831e3,The Castello Plan,Wine Bar
473,5bbf7c31418686002c49a6a1,4c7707b2f20c199cc5e5b399,Park Circle,Plaza
474,5bbf7c31418686002c49a6a1,49c4489df964a520b9561fe3,Sycamore Flower Shop + Bar,Bar
475,5bbf7c31418686002c49a6a1,44db29bef964a52092361fe3,The Farm on Adderley,New American Restaurant
476,5bbf7c31418686002c49a6a1,4a68a742f964a520c3ca1fe3,Prospect Park Tennis Center,Tennis Court
477,5bbf7c31418686002c49a6a1,4ba67213f964a520465339e3,J&L Landscaping,Garden Center
478,5bbf7c31418686002c49a6a1,5b09fdca5f68b9002c34d8a8,Andrew’s Luncheonette by Hard Times Sundaes,Burger Joint
479,5bbf7c31418686002c49a6a1,5360661d498e35b5bbb1f62a,The Adirondack,Bar
480,5bbf7c31418686002c49a6a1,4e7d174cb6340a4da75a2cca,Le Paddock,French Restaurant
481,5bbf7c31418686002c49a6a1,51940c20498eeaa617325bdb,Bar Chord,Bar
482,5bbf7c31418686002c49a6a1,4ddcd5fb22713339cd1e2cbc,Ocean Parkway Bike Path,Bike Trail
483,5bbf7c31418686002c49a6a1,4a8a0400f964a520a90920e3,Juice Box,Wine Shop
484,5bbf7c31418686002c49a6a1,4bc11ec9461576b0987e7b32,89 Church Liquors,Liquor Store
485,5bbf7c31418686002c49a6a1,57c4b6dc498ece54312a9a70,Angelica's Coffee Shop,Coffee Shop
486,5bbf7c31418686002c49a6a1,49ee54faf964a5204d681fe3,Mimi's Hummus,Middle Eastern Restaurant
487,5bbf7c31418686002c49a6a1,4beffc1dc8d920a186489430,Cortelyou Greenmarket,Farmers Market
488,5bbf7c31418686002c49a6a1,4b884fa7f964a5204eee31e3,John's Deli,Deli / Bodega
489,5bbf7c31418686002c49a6a1,4cbb6442a33bb1f7870a94fd,Jaya Yoga East,Yoga Studio
490,5bbf7c31418686002c49a6a1,4b8c3421f964a520edc332e3,Prospect Park Parade Ground,Park
491,4b36a0f5f964a5207b3925e3,5bbf7c31418686002c49a6a1,Thai Farm Kitchen,Thai Restaurant
492,4b36a0f5f964a5207b3925e3,55500209498e6a6680e2b147,Carnival Fresh Market,Grocery Store
493,4b36a0f5f964a5207b3925e3,54daa265498e58e310cae373,Sawasde Thai Cooking,Thai Restaurant
494,4b36a0f5f964a5207b3925e3,4aa3f501f964a5208e4420e3,Hot Bagel - Church Ave,Bagel Shop
495,4b36a0f5f964a5207b3925e3,4c0c4663340720a1e17d8993,El Mirador,Mexican Restaurant
496,4b36a0f5f964a5207b3925e3,4b609494f964a520a8ee29e3,Brancaccio's,Food & Drink Shop
497,4b36a0f5f964a5207b3925e3,58d0181ed32b44482b00972e,Der Pioneer,Bakery
498,4b36a0f5f964a5207b3925e3,516443f400cabc88320e4277,Victoria's Secret PINK,Lingerie Store
499,4b36a0f5f964a5207b3925e3,4c7447221b30a093c93fec09,Soho Cafe & Grill,Café
500,4b36a0f5f964a5207b3925e3,4bdc73ce2a3a0f4797e7b2b6,Sean Casey Animal Rescue,Animal Shelter
501,4b36a0f5f964a5207b3925e3,56382f1ecd104d694dfa7f44,Hinterlands Bar,Dive Bar
502,4b36a0f5f964a5207b3925e3,4d5c12a01e43236a87eb1583,Sake Sushi,Japanese Restaurant
503,4b36a0f5f964a5207b3925e3,548f5320498e0c4239295d00,Batata Pita Bar,Middle Eastern Restaurant
504,4b36a0f5f964a5207b3925e3,4a217611f964a520f77c1fe3,Foodtown,Grocery Store
505,4b36a0f5f964a5207b3925e3,575f6ae6498ee3f9df462a1c,Parade Café,Café
506,4b36a0f5f964a5207b3925e3,50774a72e4b0347051bd3282,Hamilton's,American Restaurant
507,4b36a0f5f964a5207b3925e3,55b52fdb498ecb1afb077f17,Werkstatt,Austrian Restaurant
508,4b36a0f5f964a5207b3925e3,4b757b40f964a520fd0e2ee3,Pet Haven Animal Hospital,Veterinarian
509,4b36a0f5f964a5207b3925e3,4ba5071af964a5207ed238e3,Shannon Florist,Flower Shop
510,4b36a0f5f964a5207b3925e3,565bbcb238fa04c1686c9ae8,La Loba Cantina,Mexican Restaurant
511,4b36a0f5f964a5207b3925e3,5074523d45b0e4539638b474,Wheated,Pizza Place
512,4b36a0f5f964a5207b3925e3,4e1b155f7d8bb17ec63a95de,Steeplechase Coffee,Café
513,4b36a0f5f964a5207b3925e3,51afdc15498e62681308118d,Beverly Pizzeria & Cafe,Pizza Place
514,4b36a0f5f964a5207b3925e3,4bc11ec9461576b0987e7b32,89 Church Liquors,Liquor Store
515,4b36a0f5f964a5207b3925e3,548a445a498e7fcddf21954e,Ice Cream House,Ice Cream Shop
516,4b36a0f5f964a5207b3925e3,5726540f498e8433b33284b3,The Gilded Grape,Wine Shop
517,4b36a0f5f964a5207b3925e3,4aeb4decf964a520b3c021e3,Parkway Pharmacy,Pharmacy
518,4b36a0f5f964a5207b3925e3,4e7e754246906788c6b91646,Church and McDonald Aves,Outdoors & Recreation
519,4b36a0f5f964a5207b3925e3,4ca8fc98b0b8236af023b9e6,The Loft Steakhouse,Steakhouse
520,4b36a0f5f964a5207b3925e3,54222a1e498e7b4fa0e3fe00,Element Beauty Lounge,Nail Salon
521,4b36a0f5f964a5207b3925e3,4ab3fd14f964a5206b6f20e3,Greenwood Playground,Playground
522,4b36a0f5f964a5207b3925e3,57e84045498e0ee2333a41d4,Suzy's Roti Parlour,Caribbean Restaurant
523,4b36a0f5f964a5207b3925e3,44db29bef964a52092361fe3,The Farm on Adderley,New American Restaurant
524,4b36a0f5f964a5207b3925e3,50001260e4b09359230a62cf,LARK,Coffee Shop
525,4b36a0f5f964a5207b3925e3,4f235fb4e4b04f6e681be393,AM Thai Bistro,Thai Restaurant
526,4b36a0f5f964a5207b3925e3,4ddcd5fb22713339cd1e2cbc,Ocean Parkway Bike Path,Bike Trail
527,4b36a0f5f964a5207b3925e3,5b09fdca5f68b9002c34d8a8,Andrew’s Luncheonette by Hard Times Sundaes,Burger Joint
528,4b36a0f5f964a5207b3925e3,51940c20498eeaa617325bdb,Bar Chord,Bar
529,4b36a0f5f964a5207b3925e3,57c4b6dc498ece54312a9a70,Angelica's Coffee Shop,Coffee Shop
530,4b36a0f5f964a5207b3925e3,56f1ea05cd10dd27cdf70d96,Dunkin',Donut Shop
531,4b36a0f5f964a5207b3925e3,4b3f7adcf964a5208fa725e3,Carvel Ice Cream,Ice Cream Shop
532,4b36a0f5f964a5207b3925e3,52b90597498ed57b85609429,Lea,Italian Restaurant
533,4b36a0f5f964a5207b3925e3,4cbb6442a33bb1f7870a94fd,Jaya Yoga East,Yoga Studio
534,4b36a0f5f964a5207b3925e3,4ba67213f964a520465339e3,J&L Landscaping,Garden Center
535,4b36a0f5f964a5207b3925e3,4be5a1dbd4f7c9b607a82520,Grace CC Nail,Nail Salon
536,4b36a0f5f964a5207b3925e3,5776df0e498e65da24a03358,Taqueria Maria & Ricardo,Taco Place
